assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,known_name,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,price_change_calibrating,price_change_hourly_rate,price_change_locked_until,price_change_percent,price_change_projections,recoveries,red_cards,region,removed,saves,saves_per_90,scout_news_link,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1999-08-12,0,0,True,True,0,0,0,0,0,209365,,,0,0,0,0,0.0,576,206,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Matthijs,0.0,583,206,0,0,0,False,0.0,577,206,416,False,0.0,572,206,,0,Back injury - Unknown return date,2026-07-23T12:01:23.690880Z,50,259,38,p209365,0,0,,0,,209365.jpg,0.0,583,206,False,0,,-85.8,"[{'offset': 0, 'projected_percent': '-85.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-85.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-85.8', 'likelihood': -3}]",0,0,152,False,0,0,https://www.manutd.com/en/news/team-news-for-man-utd-hull-opener-aug-2026,[],de Ligt,0.0,559,190,False,,0,0,i,0,16,1,2024-08-13,0.0,548,203,0,386,7,1435,12,0.0,0.0,De Ligt,0
0,1999-03-18,0,35,True,True,,,0,0.0,9,216051,,,0,0,-1,1,92.7,30,4,14,4.92,,,0,2,1.2,1.2,0,0.18,0.06,0.36,0.12,0.18,3.08,1.08,0.06,Diogo,1.2,230,86,3,1.05,0,False,17.1,74,19,417,False,35.0,203,85,Diogo Dalot,256,,,49,364,65,p216051,0,0,,0,,216051.jpg,1.5,257,93,False,-28,,-56.2,"[{'offset': 0, 'projected_percent': '-57.2', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-59.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-62.0', 'likelihood': -3}]",14,0,173,False,0,0.0,,[],Dalot Teixeira,1.7,141,57,False,,3,1.05,a,5,16,1,2018-06-08,42.0,95,21,6,24874,95,129197,702,0.2,1.2,Dalot,1
1,1993-03-05,0,33,True,True,,,0,0.0,24,95658,,,0,0,-1,1,33.0,146,44,26,6.5,,,0,2,1.6,1.6,0,0.43,0.11,0.62,0.16,0.19,5.18,1.3,0.05,Harry,1.6,183,71,7,1.75,0,False,14.0,113,41,418,False,68.8,102,46,,360,,,49,346,60,p95658,0,0,,0,,95658.jpg,2.0,208,81,False,-105,,-81.9,"[{'offset': 0, 'projected_percent': '-82.6', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-84.2', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-85.8', 'likelihood': -3}]",17,0,241,False,0,0.0,,[],Maguire,9.2,40,14,False,,4,1.0,a,2,16,1,2019-08-05,38.0,103,27,8,134417,459,943525,13834,0.3,1.6,Maguire,2
0,1998-01-18,0,23,True,True,100,100,0,0.0,13,221820,,,0,0,0,0,5.5,267,95,16,5.33,,,0,2,1.2,1.2,0,0.14,0.05,0.20,0.07,0.06,4.17,1.39,0.02,Lisandro,1.2,236,87,5,1.67,0,False,7.0,218,80,419,False,54.0,141,64,Lisandro Martínez,270,,2026-07-24T20:00:10.337107Z,50,269,42,p221820,0,0,,0,,221820.jpg,2.0,219,83,False,8,,-79.0,"[{'offset': 0, 'projected_percent': '-78.6', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-77.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-76.8', 'likelihood': -3}]",13,0,10,False,0,0.0,,[],Martínez,1.3,160,64,False,,3,1.0,a,3,16,1,2022-07-17,10.0,224,78,6,33346,420,61250,397,0.2,1.2,Martinez,0
0,2005-11-13,0,-1,True,True,,,0,0.0,3,550864,,,-1,1,-2,2,2.4,307,111,5,20.45,,,0,2,0.4,0.4,0,0.02,0.08,0.02,0.08,0.00,1.09,4.46,0.0,Leny,0.4,332,119,2,8.18,0,False,1.3,340,123,420,False,7.8,315,121,,22,,,48,421,78,p550864,0,0,,0,,550864.jpg,1.0,316,122,False,-10,,-0.5,"[{'offset': 0, 'projected_percent': '-1.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-3.1', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-4.8', 'likelihood': -1}]",1,0,73,False,0,0.0,,[],Yoro,0.5,259,96,False,,0,0.0,a,2,16,1,2024-07-19,2.0,301,114,2,4830,48,34026,184,0.1,0.4,Yoro,0
0,2006-09-22,0,5,True,True,,,0,0.0,1,606745,,,0,0,-1,1,2.6,303,108,2,2.0,,,0,2,0.2,0.2,0,0.04,0.04,0.16,0.16,0.12,1.01,1.01,0.12,Ayden,0.2,375,137,2,2.0,0,False,2.0,324,117,421,False,6.8,320,122,,90,,,44,575,154,p606745,0,0,,0,,606745.jpg,1.0,303,115,False,-6,,-70.9,"[{'offset': 0, 'projected_percent': '-72.2', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-75.2', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-78.2', 'likelihood': -3}]",4,0,241,False,0,0.0,,[],Heaven,0.3,299,108,False,,1,1.0,a,1,16,1,2025-02-01,11.0,213,72,1,5797,27,22709,123,0.0,0.2,Heaven,0
0,1997-11-14,0,6,True,True,,,0,0.0,4,230001,,,0,0,-1,1,31.2,156,47,6,5.57,,,0,2,0.6,0.6,0,0.06,0.06,0.28,0.26,0.22,2.08,1.93,0.2,Noussair,0.6,287,103,4,3.71,0,False,6.4,231,85,422,False,21.0,255,106,,97,,,44,562,146,p230001,0,0,,0,,230001.jpg,1.0,299,111,False,-10,,-48.0,"[{'offset': 0, 'projected_percent': '-49.3', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-52.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-54.8', 'likelihood': -3}]",3,0,145,False,0,0.0,,[],Mazraoui,0.5,248,94,False,,1,0.93,a,2,16,1,2024-08-13,11.0,212,71,3,13874,90,38350,263,0.1,0.7,Mazraoui,0
1,1995-07-12,0,47,True,True,50,50,0,0.0,14,106760,3,,-1,1,-2,2,85.6,37,5,20,7.14,,,0,2,0.7,0.7,0,0.51,0.18,0.53,0.19,0.02,3.01,1.08,0.01,Luke,1.4,204,76,4,1.43,0,False,18.4,68,13,423,False,86.0,66,29,,252,Unspecified injury - 50% chance of playing,2026-09-11T13:00:09.030120Z,43,577,155,p106760,0,0,,0,,106760.jpg,2.3,181,69,False,-517,,-1.0,"[{'offset': 0, 'projected_percent': '-2.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-5.1', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-7.9', 'likelihood': -1}]",6,0,241,False,0,0.0,https://www.manutd.com/en/news/team-news-fulham-v-united-20-sep,[],Shaw,8.3,47,18,False,,3,1.07,d,6,16,1,2014-07-01,13.0,199,66,7,97549,65,1250399,18470,0.3,1.6,Shaw,1
0,2007-03-16,0,0,True,True,,,0,0,0,577974,,,0,0,0,0,0.0,432,169,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Harry,0.0,458,171,0,0,0,False,0.0,443,169,424,False,0.0,438,169,,0,,,40,646,201,p577974,0,0,,0,,577974.jpg,0.0,458,171,False,2,,-34.1,"[{'offset': 0, 'projected_percent': '-33.6', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-32.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-31.5', 'likelihood': -2}]",0,0,241,False,0,0,,[],Amass,0.2,332,123,False,,0,0,a,0,16,1,2024-04-06,0.0,374,152,0,5957,55,8089,59,0.0,0.0,Amass,0
0,2005-02-23,0,0,False,True,0,0,0,0,0,547676,,,0,0,0,0,0.0,424,161,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tyler,0.0,450,163,0,0,0,False,0.0,435,161,425,False,0.0,430,161,,0,Has joined Lausanne-Sport permanently,2026-08-18T14:12:31.904433Z,40,636,191,p547676,0,0,,0,,547676.jpg,0.0,450,163,False,0,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Fredricson,0.0,596,203,False,,0,0,u,0,16,1,2022-09-07,0.0,364,142,0,0,0,1271,3,0.0,0.0,Fredricson,0
1,1994-09-08,3,133,True,True,,,0,0.0,3,141746,1,,0,0,0,0,182.9,2,2,23,5.75,1,,1,3,5.8,5.8,0,1.13,0.28,3.41,0.85,2.28,5.18,1.3,0.57,Bruno,5.8,14,7,7,1.75,3,False,46.0,1,1,426,False,173.0,1,1,Bruno Fernandes,360,,,120,2,1,p141746,0,0,1,0,,141746.jpg,7.2,15,7,False,-143,,-91.8,"[{'offset': 0, 'projected_percent': '-92.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-92.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-93.1', 'likelihood': -3}]",16,0,173,False,0,0.0,,[],Borges Fernandes,39.9,6,2,False,,4,1.0,a,4,16,1,2020-01-30,104.0,21,11,29,614587,2987,1673201,20251,0.5,2.4,B.Fernandes,0
1,1999-08-07,3,87,True,True,,,0,0.0,5,446008,2,,0,0,-1,1,117.9,15,14,22,5.5,2,,0,3,4.6,4.6,0,0.55,0.14,3.35,0.84,2.80,5.18,1.3,0.7,Bryan,4.6,35,15,7,1.75,2,False,35.1,11,9,427,False,106.2,38,17,,360,,,79,11,8,p446008,0,0,2,0,,446008.jpg,5.8,40,17,False,-128,,-54.6,"[{'offset': 0, 'projected_percent': '-55.0', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-55.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-56.7', 'likelihood': -3}]",13,0,38,False,0,0.0,,[],Mbeumo,21.5,17,7,False,,4,1.0,a,4,16,1,2025-07-21,126.0,10,5,23,430454,3475,1898303,11804,0.6,2.9,Mbeumo,1
2,1999-05-27,1,63,True,True,,,1,0.28,0,430871,,,0,0,-1,1,76.3,48,39,10,2.84,,,0,3,3.2,3.2,0,0.44,0.12,1.02,0.28,0.58,3.82,1.08,0.16,Matheus,3.2,86,35,4,1.14,0,False,19.6,55,40,428,False,30.6,222,86,Matheus Cunha,317,,,79,10,7,p430871,0,0,,0,,430871.jpg,4.0,101,41,False,-95,,-89.8,"[{'offset': 0, 'projected_percent': '-90.9', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-93.2', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-95.6', 'likelihood': -4}]",7,0,30,False,0,0.0,,[],Santos Carneiro da Cunha,5.7,69,24,False,,4,1.14,a,3,16,1,2025-06-01,88.0,27,15,16,74216,470,490467,2436,0.4,2.0,Cunha,0
0,1997-10-31,0,43,True,True,,,1,0.33,2,176297,,,0,0,0,0,109.5,21,19,16,5.24,3,,0,3,1.6,1.6,0,0.29,0.09,0.67,0.21,0.38,2.88,0.94,0.12,Marcus,1.6,201,94,2,0.65,0,False,24.5,29,20,429,False,36.8,197,80,,275,,,70,25,16,p176297,0,0,,0,,176297.jpg,2.0,234,106,False,-2,,-85.6,"[{'offset': 0, 'projected_percent': '-85.6', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-85.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-85.9', 'likelihood': -3}]",10,0,241,False,0,0.0,,[],Rashford,1.6,146,46,False,,3,0.98,a,4,16,1,2015-07-01,99.0,22,12,8,81705,676,111941,860,0.2,1.1,Rashford,0
0,1999-01-10,0,0,True,True,100,100,0,0,0,184341,,,0,0,-1,1,0.0,624,270,0,0,4,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mason,0.0,627,269,0,0,0,False,0.0,625,269,430,False,0.0,620,267,,0,,2026-08-15T16:00:07.879135Z,54,177,112,p184341,0,0,,0,,184341.jpg,0.0,627,269,False,2,,0.1,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.1', 'likelihood': 1}]",0,0,241,False,0,0,,[],Mount,0.0,538,220,False,,0,0,a,0,16,1,2023-07-05,0.0,609,261,0,747,19,1791,15,0.0,0.0,Mount,0
0,2002-07-11,0,0,True,True,0,0,0,0,0,493250,4,,0,0,-3,3,0.0,645,283,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Amad,0.0,644,282,0,0,0,False,0.0,643,282,431,False,0.0,640,282,,0,Unspecified injury - Unknown return date,2026-08-22T11:00:08.617283Z,57,117,75,p493250,0,0,,0,,493250.jpg,0.0,644,282,False,-6,,-5.5,"[{'offset': 0, 'projected_percent': '-6.0', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-7.0', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-8.1', 'likelihood': -1}]",0,0,54,False,0,0,https://www.manutd.com/en/news/team-news-for-ipswich-visit-30-august,[],Diallo,0.3,289,98,False,,0,0,i,0,16,1,2021-01-07,0.0,635,279,0,2053,11,121919,198,0.0,0.0,Amad,0
1,2005-04-19,2,84,True,True,,,0,0.0,9,516895,,,0,0,0,0,71.4,53,44,44,14.4,,,0,3,3.6,3.6,0,0.42,0.14,0.66,0.22,0.24,3.15,1.03,0.08,Kobbie,3.6,63,25,3,0.98,0,False,15.5,95,53,432,False,72.0,90,29,,275,,,55,158,99,p516895,0,0,,0,,516895.jpg,4.5,67,28,False,-5,,16.8,"[{'offset': 0, 'projected_percent': '16.8', 'likelihood': 1}, {'offset': 1, 'projected_percent': '16.7', 'likelihood': 1}, {'offset': 2, 'projected_percent': '16.6', 'likelihood': 1}]",30,0,241,False,0,0.0,,[],Mainoo,1.6,142,44,False,,3,0.98,a,5,16,1,2022-10-15,12.0,209,106,18,88187,1093,52900,623,0.7,3.3,Mainoo,0
0,2001-04-11,0,0,True,True,0,0,0,0,0,232112,,,0,0,0,0,0.0,582,248,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Manuel,0.0,589,248,0,0,0,False,0.0,583,245,433,False,0.0,578,243,,0,Knee injury - Unknown return date,2026-07-23T12:01:23.706702Z,50,274,168,p232112,0,0,,0,,232112.jpg,0.0,589,248,False,1,,-62.0,"[{'offset': 0, 'projected_percent': '-54.6', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-37.9', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-21.2', 'likelihood': -2}]",0,0,230,False,0,0,https://www.manutd.com/en/news/an-official-update-on-manuel-ugarte,[],Ugarte Ribeiro,0.0,639,278,False,,0,0,i,0,16,1,2024-08-30,0.0,554,230,0,100,4,241,1,0.0,0.0,Ugarte,0
0,2007-03-19,0,0,True,True,,,0,0,0,547037,,,0,0,-1,1,0.0,564,239,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jack,0.0,575,240,0,0,0,False,0.0,567,235,434,False,0.0,562,233,Jack Fletcher,0,,,49,401,241,p547037,0,0,,0,,547037.jpg,0.0,575,240,False,0,,-38.4,"[{'offset': 0, 'projected_percent': '-38.4', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-38.4', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-38.4', 'likelihood': -2}]",0,0,241,False,0,0,,[],Fletcher,0.0,604,256,False,,0,0,a,0,16,1,2024-07-12,0.0,527,213,0,281,1,657,9,0.0,0.0,J.Fletcher,0
0,2007-04-14,0,3,True,True,,,0,0.0,0,576628,,,0,0,-1,1,0.6,350,172,1,9.0,,,0,3,0.2,0.2,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Shea,0.2,390,180,0,0.0,0,False,0.1,388,181,435,False,0.2,385,179,,10,,,49,406,246,p576628,0,0,,0,,576628.jpg,1.0,332,146,False,2,,-6.9,"[{'offset': 0, 'projected_percent': '-4.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",1,0,241,False,0,0.0,,[],Lacey,0.1,489,194,False,,0,0.0,a,0,16,1,2025-05-26,0.0,531,217,1,1397,44,2989,24,0.0,0.2,Lacey,0
0,2004-01-03,0,0,False,True,0,0,0,0,0,490881,,,0,0,0,0,0.0,598,255,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Toby,0.0,601,254,0,0,0,False,0.0,596,252,436,False,0.0,591,250,,0,Has joined West Brom permanently,2026-09-01T13:16:48.584385Z,50,302,181,p490881,0,0,,0,,490881.jpg,0.0,601,254,False,0,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Collyer,0.0,605,257,False,,0,0,u,0,16,1,2023-07-01,0.0,573,240,0,150,0,1015,8,0.0,0.0,Collyer,0
0,,0,0,True,True,,,0,0,0,576620,,,0,0,0,0,0.0,507,204,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Bendito,0.0,527,208,0,0,0,False,0.0,513,199,437,False,0.0,508,197,,0,,,45,519,271,p576620,0,0,,0,,576620.jpg,0.0,527,208,False,-3,,-85.5,"[{'offset': 0, 'projected_percent': '-86.5', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-88.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-90.7', 'likelihood': -3}]",0,0,,False,0,0,,[],Mantato,0.2,358,129,False,,0,0,a,0,16,1,,0.0,464,176,0,4691,27,8861,80,0.0,0.0,Bendito Mantato,0
0,2007-03-19,0,0,True,True,,,0,0,0,519913,,,0,0,-1,1,0.0,450,191,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tyler,0.0,476,195,0,0,0,False,0.0,461,186,438,False,0.0,456,184,Tyler Fletcher,0,,,44,572,295,p519913,0,0,,0,,519913.jpg,0.0,476,195,False,7,,0.2,"[{'offset': 0, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.4', 'likelihood': 1}]",0,0,243,False,0,0,,[],Fletcher,0.3,288,97,False,,0,0,a,0,16,1,2025-05-26,0.0,399,163,0,8361,292,14922,153,0.0,0.0,Fletcher,0
0,2003-05-31,0,39,True,True,100,100,0,0.0,0,485711,,,0,0,0,0,11.9,237,27,5,5.92,,,0,4,1.6,1.6,0,0.01,0.01,0.40,0.47,0.39,2.00,2.37,0.46,Benjamin,1.6,202,19,3,3.55,1,False,8.2,206,22,439,False,34.6,209,18,,76,,2026-07-23T12:01:23.722029Z,70,28,10,p485711,0,0,,0,,485711.jpg,2.0,235,26,False,25,,-10.3,"[{'offset': 0, 'projected_percent': '-9.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-7.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-5.5', 'likelihood': -1}]",5,0,195,False,0,0.0,,[],Sesko,1.8,135,21,False,,0,0.0,a,0,16,1,2025-08-09,36.0,113,24,8,99309,1870,110740,1067,0.2,1.1,Šeško,0
0,2001-05-22,0,4,True,True,,,0,0.0,1,458249,,,-1,1,-2,2,4.8,277,34,3,38.57,,,0,4,0.2,0.2,0,0.01,0.13,0.01,0.13,0.00,0.02,0.26,0.0,Joshua,0.2,397,47,0,0.0,0,False,0.9,353,39,440,False,4.4,341,33,,7,,,53,229,50,p458249,0,0,,0,,458249.jpg,1.0,352,39,False,-2,,-0.4,"[{'offset': 0, 'projected_percent': '-0.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-0.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-1.3', 'likelihood': -1}]",2,0,152,False,0,0.0,,[],Zirkzee,0.4,268,47,False,,0,0.0,a,0,16,1,2024-07-17,0.0,600,67,1,14061,181,40882,329,0.0,0.2,Zirkzee,0
0,2007-11-29,0,0,False,True,0,0,0,0,0,596047,,,0,0,0,0,0.0,513,58,0,0,,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Chido,0.0,533,59,0,0,0,False,0.0,519,56,441,False,0.0,514,53,,0,Has joined Willem II on loan for the rest of the season,2026-09-14T16:12:42.090874Z,45,527,75,p596047,0,0,,0,,596047.jpg,0.0,533,59,False,-120,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,58,False,0,0,,[],Obi,1.0,176,27,False,,0,0,u,0,16,1,2025-02-15,0.0,470,52,0,45543,0,64504,1562,0.0,0.0,Obi,0
0,2002-01-03,0,23,True,True,0,0,1,0.55,3,465694,,,0,0,0,0,42.0,122,76,12,6.59,,,0,3,0.0,0.0,0,0.21,0.12,0.21,0.12,0.00,2.34,1.28,0.0,Nico,1.0,261,120,2,1.1,0,False,5.8,244,109,405,False,13.4,278,117,,164,Concussion - Expected back 12 Oct,2026-09-14T21:30:07.343728Z,55,148,91,p465694,0,0,,0,,465694.jpg,1.7,250,112,False,-34,,0.9,"[{'offset': 0, 'projected_percent': '0.7', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '-3.3', 'likelihood': -1}]",9,0,200,False,0,0.0,,[],González Iglesias,0.2,333,118,False,,3,1.65,i,0,17,4,2026-08-26,2.0,314,155,5,17470,7,15671,502,0.2,0.9,N.Gonzalez,1
0,1992-04-19,0,0,True,True,,,0,0,0,98747,,,0,0,-1,1,0.0,536,54,0,0,,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Nick,0.0,553,66,0,0,0,False,0.0,541,66,442,False,0.0,536,66,,0,,,49,347,15,p98747,0,0,,0,,98747.jpg,0.0,553,66,False,-10,,-29.8,"[{'offset': 0, 'projected_percent': '-30.5', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-31.9', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-33.3', 'likelihood': -2}]",0,0,241,False,0,0,,[],Pope,1.0,188,29,False,,0,0,a,0,17,4,2022-06-23,0.0,495,52,0,12591,98,50954,231,0.0,0.0,Pope,0
0,1992-03-27,0,0,True,True,,,0,0,0,81441,,,0,0,0,0,0.0,457,36,0,0,,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mark,0.0,481,53,0,0,0,False,0.0,466,53,443,False,0.0,461,53,,0,,,45,432,26,p81441,0,0,,0,,81441.jpg,0.0,481,53,False,-1,,-30.0,"[{'offset': 0, 'projected_percent': '-32.2', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-37.2', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-42.2', 'likelihood': -3}]",0,0,241,False,0,0,,[],Gillespie,0.0,522,60,False,,0,0,a,0,17,4,2020-07-27,0.0,406,32,0,732,7,1126,6,0.0,0.0,Gillespie,0
0,2005-12-29,0,0,True,True,50,50,0,0,0,554578,,,-1,1,-1,1,0.0,452,32,0,0,,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ewen,0.0,478,51,0,0,0,False,0.0,463,51,444,False,0.0,458,51,,0,Ankle injury - 50% chance of playing,2026-09-10T16:00:09.127466Z,44,574,48,p554578,0,0,,0,,554578.jpg,0.0,478,51,False,-1,,-0.4,"[{'offset': 0, 'projected_percent': '-1.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-4.1', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-6.6', 'likelihood': -1}]",0,0,73,False,0,0,https://www.newcastleunited.com/en/video/1001979?utm_source=premier-league-web&utm_medium=referral&utm_campaign=pl-referral-always-on&utm_term=injury-news,[],Jaouen,0.0,564,64,False,,0,0,d,0,17,4,2026-06-15,0.0,401,28,0,436,3,1421,16,0.0,0.0,Jaouen,0
0,2001-08-08,0,19,True,True,,,1,0.25,32,465642,,,0,0,0,0,14.9,213,70,32,8.0,,,0,2,2.0,2.0,0,0.07,0.02,0.07,0.02,0.00,7.55,1.89,0.0,Malick,2.0,146,54,8,2.0,0,False,9.2,185,70,445,False,74.8,84,38,,360,,,50,290,48,p465642,1,0,,0,,465642.jpg,2.5,172,66,False,3,,16.5,"[{'offset': 0, 'projected_percent': '16.5', 'likelihood': 1}, {'offset': 1, 'projected_percent': '16.5', 'likelihood': 1}, {'offset': 2, 'projected_percent': '16.6', 'likelihood': 1}]",7,0,80,False,0,0.0,,[],Thiaw,2.2,122,49,False,,4,1.0,a,0,17,4,2025-08-12,2.0,307,116,10,170286,985,114003,992,0.4,2.0,Thiaw,0
0,1991-12-20,0,-1,True,True,100,100,0,0.0,0,119471,,,0,0,-1,1,0.0,538,201,0,0.0,2,,0,2,0.2,0.2,0,0.00,0.0,0.00,0.0,0.00,0.79,71.1,0.0,Fabian,0.2,381,140,1,90.0,0,False,0.0,543,201,446,False,0.0,538,201,,1,,2026-08-15T16:30:07.209742Z,49,349,61,p119471,0,0,,0,,119471.jpg,1.0,317,123,False,-5,,-4.5,"[{'offset': 0, 'projected_percent': '-6.0', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-9.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-12.9', 'likelihood': -1}]",0,0,207,False,0,0.0,,[],Schär,0.2,323,120,False,,0,0.0,a,0,17,4,2018-07-26,0.0,497,196,1,6557,46,13024,78,0.0,0.2,Schär,0
0,2000-01-12,0,31,True,True,,,1,0.25,37,220237,,,0,0,0,0,3.3,294,104,41,10.25,,,0,2,2.2,2.2,0,0.17,0.04,0.18,0.04,0.01,7.55,1.89,0.0,Sven,2.2,138,51,8,2.0,0,False,11.1,152,57,447,False,100.8,45,17,,360,,,50,266,40,p220237,0,0,,0,,220237.jpg,2.8,161,62,False,16,,8.0,"[{'offset': 0, 'projected_percent': '8.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '8.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '8.6', 'likelihood': 1}]",13,0,152,False,0,0.0,,[],Botman,0.7,214,83,False,,4,1.0,a,4,17,4,2022-06-28,6.0,259,94,11,42999,325,25707,413,0.4,2.2,Botman,1
